-0.01	-0.34	-0.38	-0.38	-0.06	-0.43	0.06	-0.32	-0.23	-0.14	0.72	-0.3	0.12	-0.42	0.1	-0.27	0.29	-0.14	-1.18	-0.36	-0.1	-0.4	0.08	0.04	-0.12	0	0.38	0.43	-0.15	0.07	-0.01	-0.43	-0.23	0	0.29	0.32	0.59	0.45	0.46	0.37	0.16	-0.07	0.38	-0.34	0.03	-0.1	0.36	-0.07	-1.06	-1.43	-1.29	-0.84	-0.47	0.42	-0.12	0.8	-2.18	-2.32	-0.62	-1.29	-2.06	-1.43	-0.74	-1.32	0.07	-0.17	-0.74	-1.22	-0.71	-0.86	-1.36	-1.84	0.33	0.12	0.16	-0.09	-0.17	-1.29	-1.84	
0.07	-0.38	-0.6	-0.22	-0.89	-0.18	-0.67	-0.38	-0.1	0.08	-0.15	-0.27	-0.12	-0.38	-0.01	0.12	-0.06	-0.01	-0.92	0.62	0.26	0.65	0.43	0.65	0.48	0.46	0.12	0.15	0.36	-0.27	-0.23	-0.32	-0.12	0.14	0.2	0.06	0.1	0.08	0.08	0.08	-0.07	-0.42	0.23	-0.29	-0.09	-0.27	0.04	0.4	-1.84	-1.94	-2.32	-1.43	-0.6	0.34	-0.15	1.41	-2.94	-3.06	-0.12	-1.64	-2.18	-1.84	-0.97	-1.36	0.03	0.04	-0.54	-1	-0.45	-0.27	-1.64	-2.06	0.2	0.04	0.41	-0.14	-0.36	-1.12	-2.18	
-0.03	0.11	-0.56	0	-0.45	-0.1	-0.04	0.11	0.12	-0.18	0	-0.07	0.16	-0.23	0.41	-0.12	0.08	0.04	-0.69	0.16	-0.3	0.83	0.58	0.7	0.92	0.31	0	0.15	0.42	-0.06	-0.34	-0.04	-0.36	0	-0.79	-0.23	0.21	0.24	0.32	0.34	-0.06	-0.49	-0.01	0.56	0.25	-0.51	-0.2	0.07	-1.89	-2.32	-2.4	-1.43	-0.43	0.18	0.01	1.84	-2.84	-3.06	-0.29	-1.56	-2.84	-1.94	-1.12	-1.12	0.52	0.11	-0.43	-1.03	-0.27	-0.23	-1.06	-1.56	0.41	0.04	0.32	-0.03	-0.15	-1.25	-1.43	
-0.01	-0.34	-0.1	-0.25	-0.09	-0.18	0.04	-0.15	0.06	-0.12	-0.18	-0.25	0.06	-0.25	0.1	-0.2	0.06	0.11	-0.79	-0.43	0.15	0.58	0.8	0.66	0.08	0.48	0.23	0.29	0.18	-0.04	-0.23	-0.07	-0.32	-0.2	-0.03	0.53	0.2	0.33	0.21	0.15	0.34	-0.09	-0.23	-0.56	-0.04	-0.12	-0.06	-0.12	-1.79	-2.47	-2.4	-1.64	-0.62	0.44	-0.34	1.16	-2.32	-2.64	-0.43	-1.84	-1.94	-2.12	-1.09	-1.09	0.21	-0.25	-0.81	-1.32	-0.49	-0.3	-1.06	-1.89	0.11	-0.2	0.01	-0.6	-0.64	-1.79	-2.18	
-0.14	-0.4	-0.36	-0.69	-0.4	-0.51	-0.03	-0.38	-0.2	0	-0.23	-0.3	-0.12	-0.27	0	-0.32	-0.14	-0.15	-1.6	-0.45	0.08	0.23	0.58	0.62	0.43	0.6	0.28	0.46	0.3	0.11	0.1	0.12	-0.23	0.08	0.3	0.15	0.37	0.25	0.11	-0.04	-0.15	-0.29	0.08	-0.79	-0.2	-0.38	-0.29	-0.04	-1.4	-2.06	-2.25	-1.64	-0.6	0.82	-0.32	1.21	-2.64	-2.47	-0.3	-1.36	-2.56	-1.43	-0.62	-0.97	0.24	-0.56	-0.74	-1.15	-0.6	-0.94	-1.12	-2.25	0.33	0.03	-0.22	-0.62	-0.71	-1.89	-2.32	
-0.12	-0.32	-0.36	-0.29	-0.43	-0.43	-0.07	-0.15	-0.17	-0.04	-0.38	-0.47	-0.07	-0.45	0.07	-0.56	0.1	0.08	-0.92	-0.23	0.11	0.16	0.33	0.56	-0.04	0.36	0.29	0.25	0.14	-0.04	-0.29	-0.25	0.01	0.12	0.25	0.16	0.18	0.24	0.26	0.19	0.01	-0.15	0.23	-0.51	0	-0.17	0.15	-0.47	-1.22	-2	-1.84	-1.43	-0.6	0.26	-0.29	0.83	-2.4	-2.94	-0.42	-1.79	-2.32	-1.47	-0.97	-0.43	0.07	0.1	-0.76	-1.25	-0.79	-0.74	-1.18	-2.25	0.08	0.08	-0.12	-0.36	-0.49	-1.69	-2.32	
0.15	-0.4	-0.49	-0.42	-0.54	-0.54	0.01	-0.32	0.08	-0.34	-0.06	-0.29	0.1	-0.49	0.19	-0.15	-0.06	-0.1	-0.32	-0.49	0.5	0.32	0.16	0.42	0.37	0.59	0.3	0.61	0.41	0.3	-0.09	-0.17	-0.17	0.1	0.21	0.25	0.32	0.24	0.26	0.34	0.18	-0.12	0.07	0.64	0.19	-0.04	0.18	0.01	-2.47	-2.64	-2.94	-1.84	-1.06	-0.1	-0.6	1.36	-4.32	-4.64	-0.3	-1.6	-2.64	-2.32	-1.36	-1.25	0.46	0.06	-0.67	-1.25	0.12	-0.71	-0.45	-2.25	0	-0.06	0.04	-0.22	-0.09	-0.84	-2.18	
-0.03	-0.69	-0.1	-0.47	-0.43	-0.62	-0.06	-0.04	0.08	0.14	-0.27	0.07	0.15	-0.29	0.08	0.45	-0.12	0.18	-1.4	-0.58	-0.17	-0.03	0.29	0.4	0.01	0.49	0.46	0.5	-0.12	0.12	-0.07	-0.06	-0.15	0.11	0.21	0.07	0.19	0.08	0	0	-0.04	-0.29	0.07	0.29	0.01	-0.12	0.01	0.08	-2	-2.64	-2.56	-1.79	-1	0.45	0.23	1.24	-3.47	-3.84	-0.56	-1.69	-2.64	-2.18	-1.18	-1.74	0.44	0.06	-0.69	-1.36	-0.43	-0.45	-0.89	-1.69	0.18	0.23	0.2	0.08	0.12	-1.6	-2.56	
0.2	-0.36	-0.25	-0.29	-0.32	-0.4	0.07	-0.27	0.12	-0.14	0.04	-0.09	0.2	-0.34	0.23	-0.09	0.1	-0.09	-0.45	0.07	0.16	0.29	0.26	0.39	0.21	0.38	0.3	0.52	-0.07	0.32	0.15	-0.1	-0.14	0.07	0.33	0.3	0.37	0.32	0.23	0.24	0.15	-0.06	0.26	-0.1	0.24	-0.03	0.25	0.11	-1.32	-2	-2.12	-1.36	-0.47	0.87	-0.38	1.14	-2.94	-3.18	-0.25	-1.56	-2.06	-1.6	-0.94	-0.64	0.3	0.03	-0.76	-1.18	0.01	-0.49	-0.76	-1.89	0.42	0.01	0.14	-0.12	0.01	-1.47	-2.25	
-0.09	-0.2	-0.54	-0.01	-0.23	-0.07	0.03	-0.15	0.28	-0.09	-0.01	-0.1	0.1	-0.03	0.28	0.11	-0.03	0.26	-0.74	-0.06	0.04	0.7	1.01	0.82	0.69	0.96	0.74	0.68	0.39	0.37	0.12	0.29	-0.43	-0.03	0.18	0.32	0.41	0.46	0.34	0.45	0.39	0.19	0.14	0.77	0.01	-0.06	0.01	0.16	-2	-1.94	-2.56	-1.84	-0.6	-0.01	-0.84	0.82	-3.06	-4.06	-0.34	-1.47	-2.84	-1.79	-1.15	-1.06	0.55	-0.1	-0.47	-1.22	-0.32	-0.64	-0.92	-1.74	0.19	-0.17	-0.09	-0.1	-0.1	-1.94	-3.06	
0.19	-0.36	-0.22	-0.14	0.15	-0.4	0.14	-0.34	0	-0.15	0.03	-0.22	0.24	-0.15	0.28	-0.03	0.31	-0.09	-1.29	-0.2	-0.06	0.43	0.34	0.26	0.24	0.53	0.58	0.5	0.03	0.32	0.04	-0.03	-0.62	-0.4	-0.15	0.19	0.29	0.16	0.14	0.07	-0.25	-0.34	-0.09	0.04	-0.56	-0.58	-0.56	-0.12	-1.32	-1.84	-2.06	-1.32	-0.32	0.34	-0.36	1.17	-3.47	-3.64	-0.2	-1.25	-2.4	-1.09	-0.45	-1.18	0.29	-0.64	-0.69	-1.29	-0.01	-0.67	-1	-2.06	0.26	0.15	0.44	-0.36	-0.29	-1.69	-2.47	
-0.14	0.06	-0.14	-0.06	-0.12	0.14	-0.04	0.37	0.03	0.2	-0.14	-0.06	0	-0.1	-0.01	0	0.11	0.2	-0.97	0.66	0.15	0.78	1	0.74	0.67	0.73	0.36	0.68	0.46	0.26	0.14	0.23	-0.51	-0.32	-0.22	0.23	0.24	0.18	0.03	0.03	-0.12	-0.32	-0.03	0.42	-0.62	-0.71	-0.69	-0.1	-1.43	-1.6	-2.06	-1.51	-0.25	0.38	-0.58	1.41	-3.06	-3.06	0.03	-1.22	-2.32	-1.32	-0.62	-0.69	0.29	-0.79	-0.54	-1.25	-0.09	-0.34	-0.67	-1.15	0.32	0.23	0.45	-0.12	-0.34	-1.94	-2.56	
-0.12	-0.04	-0.58	-0.12	-0.23	-0.09	-0.1	-0.15	-0.15	-0.29	-0.25	-0.36	0.15	-0.23	0.16	-0.22	0	-0.15	-0.69	0.08	-0.67	0.45	0.96	0.67	0.41	0.71	0.14	0.44	0.44	0.01	0.26	0.23	-0.69	-0.36	-0.12	0.15	0.38	0.24	0.03	0.36	-0.04	-0.3	0	-0.34	-0.45	-0.38	-0.47	0.18	-1.79	-2	-2.25	-1.51	-0.62	0.2	-0.29	1.37	-3.06	-2.74	-0.04	-1.03	-2.4	-1.25	-0.74	-0.76	0.32	-0.79	-0.45	-1.25	-0.22	-0.3	-1.15	-1.64	0.21	-0.14	0.25	-0.3	-0.56	-1.89	-2.47	
0.3	-0.2	0	-0.12	0.04	-0.32	0.21	0.03	0.08	-0.07	0.03	-0.18	0.15	0.03	0.41	0.04	0.44	0.25	-0.6	0.2	0.25	0.54	0.65	0.57	0.61	0.68	0.48	0.44	0.25	0.21	0.08	-0.06	0.48	0.48	0.51	-0.36	-0.34	-0.25	0.11	0.39	0.44	-0.29	-0.17	0.32	0.12	0.3	0.45	-0.04	-2.25	-2.84	-2.64	-1.94	-1.06	0.49	-0.43	1.1	-2.74	-2.84	-0.3	-1.29	-2.32	-2	-0.81	-1.12	0.46	-0.56	-0.76	-1.06	0.1	-0.12	-0.25	-1.36	0.07	0.06	-0.25	-0.58	-0.42	-1.51	-2.64	
0.12	-0.29	-0.14	-0.29	-0.2	-0.51	0.15	-0.15	0.01	-0.29	-0.22	-0.14	0.12	-0.27	0.21	-0.17	0.29	-0.04	-0.89	-0.07	0.36	-0.04	0.58	0.26	0.28	0.9	0.56	0.52	0.14	0.16	0.07	0.06	-0.45	-0.23	0.08	0.14	0.26	0.25	0.25	0.18	0.04	-0.18	0.11	0	-0.15	-0.2	-0.1	-0.27	-1.94	-2.4	-2.47	-1.74	-1	0.23	-0.43	0.86	-2.74	-3.06	-0.42	-1.32	-2.25	-1.79	-0.79	-1.12	0.37	-0.67	-0.56	-1.15	-0.2	-0.29	-0.34	-1.56	0.33	0.51	0.33	-0.3	-0.12	-1.56	-2.12	
0.21	-0.29	-0.18	0.01	0.18	-0.1	0.2	-0.09	0.1	-0.18	0.15	-0.09	0.19	0.06	0.55	0.12	0.44	0.11	-0.69	-0.06	0.08	0	0.41	0.54	0.4	0.54	0.3	0.26	0.03	0.34	0.01	0.11	-0.22	0.14	0.15	-0.76	-0.67	-0.49	-0.06	0.89	-0.34	-0.86	-0.42	0.52	-0.84	-0.07	-0.18	-0.2	-2.56	-2.74	-2.94	-2.18	-1.12	0.59	-0.54	1	-3.64	-3.84	-0.23	-1.36	-3.06	-2.18	-0.97	-0.97	0.39	0.01	-0.64	-1.47	-0.03	-0.94	-0.12	-2.47	0.11	0.08	0.18	-0.38	-0.42	-1.84	-2.47	
0.2	-0.15	-0.2	-0.06	0.08	-0.18	0.2	0.14	0.07	-0.1	0.1	-0.14	0.21	-0.22	0.57	-0.04	0.6	-0.06	-0.47	0.14	0.28	0.33	0.64	0.58	0.58	0.43	0.21	0.21	0.2	0.16	-0.2	-0.09	-0.38	-0.15	0.18	0.18	0.31	0.12	-0.54	0.23	-0.04	-0.17	0.06	0.1	0.1	-0.17	-0.04	-0.18	-2.12	-2.84	-2.56	-1.74	-0.92	0.78	-0.38	0.95	-3.84	-3.47	-0.2	-1.6	-2.64	-1.79	-0.84	-0.56	0.31	-0.09	-0.6	-1.09	-0.1	-0.56	0.1	-2.06	0.33	0.14	0.14	-0.42	-0.62	-1.94	-2.4	
0.21	-0.1	0.04	0.2	0.18	0.24	0.24	0.08	0.15	-0.23	0.29	-0.29	0.18	-0.23	0.64	-0.12	0.29	-0.15	-0.64	0.15	0.3	0.36	0.44	0.64	0.67	0.76	0.34	0.4	0.1	0.29	-0.1	-0.01	-0.43	-0.12	-0.03	0.44	0.73	0.69	0.63	0.53	0.21	0.23	0.42	-0.06	0.1	0.04	0.08	0	-1.84	-2.18	-2.32	-1.56	-0.81	0.16	-0.23	1.23	-3.32	-3.64	-0.3	-0.97	-2.47	-1.79	-0.84	-1.06	0.53	-0.76	-0.45	-0.97	0.08	-0.38	-0.47	-1.32	0.11	0.06	-0.14	-0.42	-0.56	-1.51	-2.64	
0.28	0.34	0	0.08	0.12	0.04	0.28	0.11	0.24	0.08	0.11	-0.06	0.28	-0.12	0.49	0.03	0.46	0.04	-0.62	0.18	0.55	0.61	1.13	1.03	0.71	1.01	0.62	0.82	0.67	0.52	0.25	0.21	-0.25	0.2	0.42	0.6	0.71	0.49	0.52	0.43	0.19	0.39	0.44	0.08	0.19	0.04	0.07	0	-1.89	-2.12	-2.4	-1.47	-0.84	0.12	-0.45	0.93	-3.47	-3.47	0.16	-1.15	-2.25	-1.6	-0.76	-0.84	0.36	-0.18	-0.34	-1.09	0.25	0.06	-0.1	-1	0.2	0.18	0.3	-0.2	-0.2	-1.74	-2.94	
0.14	-0.04	0.08	-0.27	0.1	-0.27	0.25	-0.23	-0.06	-0.09	-0.1	-0.25	0.07	-0.23	0.2	-0.22	0.25	-0.18	-1.03	-0.23	0.06	0.72	0.7	0.76	0.55	0.37	0.3	0.4	0.08	0.07	-0.22	-0.2	-0.32	-0.22	-0.01	0.12	0.42	0.29	0.2	0.06	0.08	-0.25	0.1	0.54	-0.3	-0.43	-0.4	-0.06	-1.89	-2.06	-2.47	-1.69	-0.74	0.43	-0.58	1.38	-3.32	-3.06	0.04	-0.81	-2.06	-1.43	-0.51	-0.74	0.31	-0.58	-0.76	-1.09	0.11	-0.07	-0.49	-1.06	-0.09	-0.04	0.3	-0.2	-0.09	-1.12	-2.74	
0	-0.64	-0.32	-0.32	-0.07	-0.3	0.04	-0.4	-0.06	-0.3	0.01	-0.34	0.04	-0.2	0.19	-0.1	0.1	-0.12	-0.86	-0.71	-0.38	0.15	0.28	0.15	-0.03	0.51	0.64	0.39	-0.43	0.28	-0.01	-0.15	-0.43	-0.2	0.01	0.14	0.34	0.25	0.24	0.12	-0.01	-0.2	-0.01	0.16	-0.15	-0.15	-0.32	0.08	-2.56	-2.25	-2.56	-1.79	-0.86	-0.36	-0.51	0.93	-3.64	-3.84	-0.15	-1.29	-2.32	-1.18	-0.94	-0.79	0.15	-0.43	-0.67	-1.56	0.12	-0.47	0	-1.56	0.06	0.08	0.15	-0.84	-0.23	-1.64	-2.56	
0.14	-0.07	-0.18	-0.03	-0.22	-0.07	-0.2	0.12	0	-0.17	0	-0.09	0.24	0.12	0.24	0.14	-0.12	-0.04	-0.74	-0.04	0.55	0.86	0.82	0.7	0.61	0.79	0.49	0.21	0.28	0.1	0.01	-0.2	-0.64	-0.54	-0.29	0.06	0.04	0.06	-0.12	0.06	-0.15	-0.49	-0.07	-0.58	-0.51	-0.56	-0.45	0.04	-2.06	-2.47	-2.84	-1.89	-0.89	0.69	-0.43	1.57	-3.47	-4.32	0.11	-1.18	-2.32	-1.47	-0.79	-0.42	0.15	-0.54	-0.71	-1.22	-0.03	-0.3	-0.56	-1.29	0.3	0.08	0.26	-0.22	-0.17	-1.36	-2.32	
0.37	-0.51	0.11	0.11	0.24	-0.22	0.24	-0.09	0.29	0.06	0.34	-0.03	0.34	0	0.54	0.11	0.45	0.2	0.37	-0.01	0.28	0.65	0.71	0.78	-0.14	0.52	0.48	0.53	0.36	0.44	0.19	0.08	-0.17	0.21	0.31	0.43	0.46	0.44	0.49	0.32	0.41	0.23	0.42	0.18	0.28	0.2	0.2	0.03	-2.12	-2.12	-2.4	-1.4	-0.67	0.25	-0.25	1.62	-3.06	-3.18	-0.22	-0.81	-2.06	-1.64	-1.18	-0.89	0.69	0.08	-0.49	-1.25	-0.45	-0.42	-0.03	-1.56	0.16	0.32	0.1	-0.07	-0.17	-1.79	-2.84	
0.15	-0.49	0.18	-0.38	0.29	0.28	0.39	-0.06	0.26	0.12	0.8	0.11	0.14	0.25	0.52	0.1	0.51	-0.18	-0.97	-0.3	-0.23	-0.04	0.63	-0.04	0.04	0.03	-0.03	0.06	-0.22	-0.23	-0.58	-0.54	-0.51	-0.27	0.03	0.12	0.37	0.2	0.12	0.14	-0.23	-0.18	0.08	-0.29	-0.32	-0.45	-0.47	-0.32	-1.47	-2.06	-2.18	-1.51	-0.62	0.51	-0.6	1.12	-3.32	-4.06	-0.2	-1.29	-2.18	-1.79	-0.71	-1.25	0.1	-0.43	-0.97	-1.51	-0.18	-0.51	-1.18	-1.84	0.34	0.26	0.21	-0.38	-0.34	-1.6	-2.25	
0.31	0.03	-0.03	-0.03	0.07	-0.18	0.2	0.01	0.3	0.18	0.29	-0.03	0.3	-0.03	0.21	-0.04	0.23	0.06	-0.18	0.19	0.48	0.82	1.01	0.97	0.79	0.64	0.42	0.48	0.58	0.29	-0.01	0.03	-0.2	0.32	0.38	0.19	0.37	0.33	0.29	0.32	0.37	0.14	0.44	0.58	0.43	0.38	0.63	0.36	-1.79	-2.18	-1.94	-1.51	-0.6	0.53	0.19	1.43	-2.47	-2.84	-0.2	-1.43	-2.47	-1.89	-1.4	-1.18	0.31	0.74	-0.49	-1.18	-0.12	0.07	-0.18	-1.18	0.37	0.14	0.46	0.04	-0.01	-1.36	-2.47	
0.42	-0.03	0.06	-0.12	-0.07	-0.3	0.23	0.06	0.48	0.12	0.37	-0.12	0.19	0.07	0.63	0.14	0.46	-0.09	-0.03	-0.01	0.31	0.69	0.72	0.69	0.84	0.51	0.24	0.12	0.26	0.24	-0.15	-0.17	0.01	0.46	0.74	0.8	0.78	0.59	0.62	0.88	0.71	0.58	0.75	0.1	-0.47	0.71	1.25	-0.01	-1.79	-2.18	-1.89	-1.32	-0.64	0.28	0.01	1.2	-2.74	-2.84	-0.25	-1.43	-2.56	-2	-1.25	-0.86	0.39	0.73	-0.49	-1.03	-0.12	-0.25	-0.27	-1.79	0.15	0.12	0.34	-0.2	0.1	-0.64	-1.84	
-0.04	0.1	-0.23	0.07	-0.25	0.15	0	0.33	0.39	0.57	0.42	0.1	0.16	-0.04	0.32	0.48	0.26	0.31	-0.27	0.08	0.12	0.74	0.92	0.85	0.7	0.61	0.26	0.43	0.54	0.26	-0.14	0.07	0.12	0.44	0.63	0.72	0.64	0.67	0.51	0.56	0.58	0.43	0.58	0.83	0.57	0.41	0.64	0.1	-1.69	-2.12	-2.56	-1.56	-0.58	0.3	-0.51	1.1	-2.84	-3.06	-0.3	-1.89	-2.64	-1.84	-1.32	-0.79	0.48	0.62	-0.43	-0.74	-0.29	-0.3	-0.67	-1.56	0.25	0.15	0.39	-0.04	-0.17	-0.92	-2.18	
0.14	-0.18	0.03	0.08	0.06	0.15	0.12	0.21	0.41	-0.01	0.41	-0.12	0.11	-0.27	0.53	0.12	0.64	0.08	-0.4	0.04	0.19	0.75	0.68	0.46	0.4	0.34	0.18	0.24	0.01	0.14	-0.34	-0.27	-0.14	0.26	0.58	0.41	0.54	0.58	0.54	0.5	0.52	0.19	0.38	0.29	0.46	0.3	0.66	-0.17	-1.51	-1.94	-2.25	-1.56	-0.81	0.15	-0.47	0.97	-2.32	-2.47	-0.42	-1.94	-2.56	-1.94	-1.22	-0.89	0.34	0.48	-0.81	-0.97	0.08	-0.2	-0.14	-1.36	0.26	0.01	0.2	0.03	0.04	-1.32	-2.18	
0.1	-0.07	-0.23	0.03	-0.2	0.03	-0.22	0.37	0.4	-0.09	0.5	-0.1	0.2	0.07	0.34	0.32	0.07	-0.1	-0.49	-0.01	0.58	0.68	0.72	0.84	0.81	0.58	0.4	0.2	0.51	0.03	-0.23	-0.09	-0.12	0.18	0.38	0.28	0.28	0.34	0.4	0.3	0.44	0.04	0.3	0.43	0.3	0.01	0.58	0.33	-1.69	-2.18	-2.12	-1.25	-0.43	0.44	-0.22	1.53	-3.32	-4.06	-0.27	-1.25	-2.56	-1.74	-1.22	-1.22	0.39	0.48	-0.42	-1	-0.2	-0.15	-1.03	-1.6	0.42	-0.09	0.28	-0.09	-0.34	-1.64	-2.25	
0.01	-0.67	-0.06	-0.14	-0.04	0.16	-0.06	-0.25	0.14	0	0.38	-0.29	0.07	-0.29	0.38	-0.17	0.01	-0.22	-1	-0.45	-0.15	0.01	0.14	0.01	0.12	0.04	0.01	0	-0.27	-0.06	-0.22	-0.51	-0.14	0.07	0.29	0.24	0.28	0.3	0.21	0.18	0.23	-0.03	0.25	0.46	0.21	0.12	0.26	0.15	-1.15	-1.64	-1.64	-1.29	-0.67	0.56	-0.04	0.71	-2.32	-2.4	-0.71	-1.56	-2.4	-1.94	-1.18	-1.6	0.18	0.33	-0.56	-1	-0.36	-0.97	-0.86	-2	0.1	0.01	0.42	0.14	0.1	-1	-2	
0.25	-0.17	-0.1	-0.18	-0.07	-0.17	0.16	0.11	0.3	0.15	0.26	-0.17	0.07	0	0.51	0.01	0.5	-0.03	-0.74	-0.12	0.15	0.39	0.51	0.29	0.34	0.44	0.1	-0.09	0.06	0.2	-0.2	-0.4	-0.18	0.25	0.45	0.26	0.45	0.45	0.37	0.36	0.37	0	0.3	0.15	0.29	0.28	0.53	0.38	-1.15	-1.79	-1.64	-1.25	-0.74	0.52	-0.01	0.92	-2.47	-2.32	-0.64	-1.43	-2.64	-2	-1.15	-1.47	0.36	0.28	-0.49	-1.03	-0.22	-0.89	-1.36	-2.64	0.42	0.37	0.39	0.19	0.29	-1.09	-1.6	
0.15	-0.43	-0.09	-0.25	0.07	0.15	0.11	-0.2	0.54	-0.09	0.58	-0.2	0.06	0	0.56	0.19	0.49	-0.2	-0.74	-0.2	0.06	0.52	0.59	0.14	0.23	0.3	0.2	-0.15	-0.03	-0.06	-0.36	-0.45	-0.29	0.12	0.37	0.25	0.48	0.67	0.57	0.45	0.32	0.28	0.5	0.07	0.64	0.39	0.57	-0.06	-1.64	-2.32	-2.25	-1.36	-0.56	0.4	0.01	1.53	-2.74	-3.06	-0.84	-1.51	-2.84	-2.47	-1.47	-2.56	0.48	0.52	-0.69	-1.43	-0.1	-0.86	-1.43	-2.47	0.2	0.11	0.06	-0.29	-0.27	-1.84	-2.64	
0.06	-0.17	-0.23	-0.07	-0.09	-0.23	0.1	0.14	0.1	0.04	0.12	-0.18	0.19	-0.36	0.49	-0.12	0.53	0.03	-0.45	-0.14	0.15	0.04	0.72	0.9	0.59	0.38	0.29	0.19	0.25	0.1	-0.49	-0.22	-0.06	0.32	0.68	0.59	0.52	0.53	0.45	0.45	0.41	0.31	0.43	-0.34	0.55	0.37	0.48	-0.1	-2.18	-2.74	-2.74	-2.06	-0.76	0.5	-0.42	1.62	-3.84	-3.84	-0.74	-1.74	-3.18	-2.64	-1.25	-1.79	0.71	0.49	-0.49	-1.29	-0.6	-0.76	-1.15	-2.06	0.21	0.21	0.39	0.01	-0.03	-1.6	-2.47	
0.18	-0.58	-0.32	-0.23	0	-0.29	0.12	-0.27	0.15	-0.15	0.2	-0.2	0.15	-0.23	0.44	-0.04	0.11	0	-0.92	-0.22	-0.07	0.28	0.41	0.44	0.07	0.19	0.04	-0.04	0.14	0.06	-0.34	-0.54	-0.3	0.14	0.5	0.45	0.51	0.51	0.58	0.37	0.48	0.07	0.41	0.04	0.44	0.39	0.51	-0.1	-2.18	-2.84	-2.94	-2	-0.64	0.39	-0.6	1.66	-3.84	-4.64	-0.71	-1.89	-3.47	-2.64	-1.32	-1.6	0.59	0.54	-0.76	-1.43	-0.56	-1.47	-1.03	-2.64	0.08	0.06	0.15	-0.25	0.01	-0.64	-2.18	
0.46	0.06	0.1	0.08	-0.07	-0.18	0.18	0.25	0.5	0.03	0.55	0.14	0.25	0.21	0.65	0.18	0.63	-0.06	-0.22	0.07	0.38	0.89	1.06	0.67	0.79	0.62	0.18	-0.12	0.19	0.19	-0.22	-0.34	-0.34	-0.07	0.33	0.38	0.46	0.58	0.45	0.28	0.32	0.34	0.43	0.41	0.2	0.43	0.6	-0.06	-2.06	-2.47	-2.4	-1.6	-0.76	0.56	0.08	1.36	-3.06	-3.32	-0.45	-1.51	-3.18	-2.4	-1.47	-1.47	0.45	0.57	-0.76	-1.36	-0.54	-0.69	-1.29	-2.32	0.03	0	0.04	-0.14	0	-0.67	-2.32	
0.24	-0.03	0	0.2	0.06	-0.18	0.15	0.33	0.32	0.07	0.42	-0.14	0.26	-0.15	0.7	-0.1	0.65	-0.1	-0.3	-0.25	0.24	0.39	0.56	0.31	0.45	0.16	-0.03	-0.36	0.08	-0.22	-0.49	-0.51	-0.09	0.3	0.58	0.42	0.57	0.87	0.84	0.52	0.53	0.3	0.67	0.8	0.43	0.51	0.67	-0.69	-2.25	-2.64	-2	-1.69	-0.67	-0.25	-0.03	0.82	-2.94	-3.32	-0.23	-1.32	-2.56	-2.06	-0.92	-1.6	0.58	0.14	-0.45	-1.15	-0.04	-0.22	-0.86	-2.06	0.04	0.01	0.12	0.03	-0.3	-1.56	-2.56	
0.38	0.01	0.11	0.11	0.33	0.5	0.24	0.06	0.12	0.16	0.39	-0.17	0.21	0.01	0.65	0.04	0.7	-0.18	-1.06	-0.09	0.12	0.39	0.71	0.59	0.54	0.77	0.2	0.04	-0.12	0.14	-0.2	-0.04	-0.4	-0.17	0.07	0.26	0.44	0.4	0.29	0.32	0.03	-0.1	0.23	-0.49	-0.25	-0.3	-0.22	-0.14	-1.29	-1.94	-1.79	-1.15	-0.43	0.28	0.01	1.01	-2.84	-3.32	-0.27	-1.25	-2.56	-1.74	-0.71	-1.47	0.42	-0.15	-0.62	-1.32	0.04	-0.3	-0.69	-2.18	0.16	0.07	0.15	-0.06	-0.27	-1.06	-2.12	
0.26	-0.07	-0.12	0.08	-0.01	0.03	0	0.03	0.44	-0.03	0.34	-0.1	0.28	-0.03	0.44	0.26	0.2	0.14	0.01	0.41	0.82	1.02	0.76	0.82	0.77	0.86	0.68	0.26	0.21	0.53	0.21	0.18	-0.2	-0.03	0.45	0.53	0.7	0.63	0.48	0.61	0.51	0.28	0.37	0.23	0.41	0.41	0.42	0.2	-2	-2.32	-2.64	-1.84	-1.06	0.7	-0.43	1.34	-3.32	-3.84	-0.22	-1.15	-2.25	-1.47	-1.09	-0.51	0.58	0.12	-0.27	-1.03	-0.1	-0.36	-1.09	-2	0.11	0.08	0.1	-0.18	-0.1	-0.94	-2.25	
0.01	0.03	-0.01	0.18	0.11	0.34	-0.23	0.48	0.33	-0.09	0.59	-0.06	0.15	0.06	0.61	0.29	0.58	-0.58	-0.74	-0.51	0.19	0.69	0.88	0.44	0.52	0.24	-0.3	-0.18	-0.04	-0.34	-0.67	-0.43	-0.36	-0.01	-0.09	-0.27	-0.47	-0.29	-0.06	0.36	-0.18	-0.4	-0.23	0.86	0.14	-0.18	0.06	0.16	-1.6	-2.12	-2.32	-1.29	-0.36	0.66	-0.15	1.67	-2.56	-2.74	-0.12	-1.56	-2.47	-1.56	-1	-0.81	0.44	0.15	-0.58	-1	0.2	-0.14	-0.74	-1.84	0.33	-0.14	0.07	-0.3	-0.36	-1.32	-1.89	
